VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
1,2023-04-30 20:42:49,2023-04-30 21:11:18,2,8.1,1,N,138,262,1,35.9,10.25,0.5,9.5,0.0,1,57.15,2.5,1.75
1,2023-04-30 20:56:34,2023-04-30 21:13:39,2,9.1,1,N,138,141,1,35.2,10.25,0.5,10.7,6.55,1,64.2,2.5,1.75
2,2023-04-30 20:00:52,2023-04-30 20:20:12,1,8.21,1,N,138,140,1,33.1,6.0,0.5,2.24,0.0,1,47.09,2.5,1.75
2,2023-04-30 20:50:34,2023-04-30 21:12:09,1,9.05,1,N,138,116,1,38.0,6.0,0.5,10.76,6.55,1,64.56,0.0,1.75
1,2023-04-30 20:13:58,2023-04-30 20:18:10,1,0.7,1,N,161,48,1,6.5,3.5,0.5,2.85,0.0,1,14.35,2.5,0.0
2,2023-04-30 19:48:31,2023-04-30 19:57:35,1,2.38,1,N,249,231,2,12.1,1.0,0.5,0.0,0.0,1,17.1,2.5,0.0
2,2023-04-30 20:28:47,2023-04-30 20:39:33,1,2.92,1,N,114,230,2,14.9,1.0,0.5,0.0,0.0,1,19.9,2.5,0.0
2,2023-04-30 20:18:49,2023-04-30 20:43:41,1,14.29,1,N,138,13,1,54.1,6.0,0.5,12.82,0.0,1,78.67,2.5,1.75
1,2023-04-30 20:52:48,2023-04-30 21:17:35,1,11.3,1,N,132,129,1,45.0,1.0,0.5,6.0,0.0,1,53.5,0.0,0.0
2,2023-04-30 20:55:22,2023-04-30 20:58:20,1,1.19,1,N,230,100,1,7.2,1.0,0.5,2.44,0.0,1,14.64,2.5,0.0
2,2023-04-30 20:28:12,2023-04-30 20:36:09,1,2.3,1,N,170,140,1,12.1,1.0,0.5,2.0,0.0,1,19.1,2.5,0.0
2,2023-04-30 20:04:27,2023-04-30 20:26:38,2,12.81,1,N,138,181,1,49.9,6.0,0.5,17.74,0.0,1,76.89,0.0,1.75
1,2023-04-30 20:07:05,2023-04-30 20:08:45,1,0.6,1,N,107,170,3,4.4,3.5,0.5,0.0,0.0,1,9.4,2.5,0.0
1,2023-04-30 20:30:56,2023-04-30 20:36:33,1,1.9,1,N,162,236,1,10.0,3.5,0.5,2.25,0.0,1,17.25,2.5,0.0
2,2023-04-30 20:47:34,2023-04-30 21:17:55,1,17.45,1,N,132,37,1,67.4,1.0,0.5,13.98,0.0,1,83.88,0.0,0.0
2,2023-04-30 20:53:26,2023-04-30 20:57:47,1,0.6,1,N,186,100,2,5.8,1.0,0.5,0.0,0.0,1,10.8,2.5,0.0
2,2023-04-30 20:34:15,2023-04-30 20:51:43,1,8.73,1,N,70,238,1,35.2,6.0,0.5,16.05,6.55,1,69.55,2.5,1.75
1,2023-04-30 20:15:57,2023-04-30 20:46:34,1,18.2,2,N,132,144,1,70.0,4.25,0.5,10.0,0.0,1,85.75,2.5,1.75
2,2023-04-30 20:44:34,2023-04-30 21:25:25,1,21.17,2,N,132,239,1,70.0,0.0,0.5,16.46,6.55,1,98.76,2.5,1.75
1,2023-04-30 20:13:31,2023-04-30 20:29:06,1,9.1,1,N,138,232,1,34.5,10.25,0.5,9.25,0.0,1,55.5,2.5,1.75
1,2023-04-30 20:34:39,2023-04-30 20:45:59,1,1.6,1,N,148,249,1,10.0,3.5,0.5,3.0,0.0,1,18.0,2.5,0.0
2,2023-04-30 20:07:58,2023-04-30 20:21:31,1,3.24,1,N,186,4,1,17.0,1.0,0.5,5.0,0.0,1,27.0,2.5,0.0
1,2023-04-30 20:45:50,2023-04-30 21:17:48,2,18.5,1,N,132,97,1,70.2,1.0,0.5,0.0,0.0,1,72.7,0.0,0.0
1,2023-04-30 20:19:37,2023-04-30 20:49:42,1,19.1,1,N,132,97,1,70.9,2.75,0.5,10.0,0.0,1,85.15,0.0,1.75
2,2023-04-30 20:46:14,2023-04-30 21:09:19,1,14.73,1,N,138,203,2,54.8,6.0,0.5,0.0,0.0,1,64.05,0.0,1.75
2,2023-04-30 20:24:27,2023-04-30 20:48:51,1,16.46,2,N,132,233,1,70.0,0.0,0.5,0.0,6.55,1,82.3,2.5,1.75
2,2023-04-30 20:02:13,2023-04-30 20:09:26,1,1.73,1,N,48,186,1,10.7,1.0,0.5,0.0,0.0,1,15.7,2.5,0.0
2,2023-04-30 20:10:47,2023-04-30 20:15:01,2,0.61,1,N,186,90,1,6.5,1.0,0.5,0.0,0.0,1,11.5,2.5,0.0
2,2023-04-30 20:30:22,2023-04-30 20:36:54,3,1.06,1,N,249,234,4,8.6,1.0,0.5,0.0,0.0,1,13.6,2.5,0.0
2,2023-04-30 20:13:37,2023-04-30 20:36:14,1,10.29,1,N,138,61,1,42.2,6.0,0.5,10.29,0.0,1,61.74,0.0,1.75
2,2023-04-30 20:33:02,2023-04-30 21:01:04,1,18.58,1,N,132,256,1,68.8,1.0,0.5,14.26,0.0,1,85.56,0.0,0.0
2,2023-04-30 20:11:17,2023-04-30 20:15:46,1,1.3,1,N,246,48,1,7.9,1.0,0.5,2.0,0.0,1,14.9,2.5,0.0
2,2023-04-30 20:16:06,2023-04-30 20:49:43,2,18.52,2,N,132,50,1,70.0,0.0,0.5,10.0,6.55,1,92.3,2.5,1.75
2,2023-04-30 20:50:02,2023-04-30 20:55:05,1,1.65,1,N,50,143,1,9.3,1.0,0.5,2.14,0.0,1,16.44,2.5,0.0
2,2023-04-30 19:59:43,2023-04-30 20:07:57,6,1.61,1,N,68,161,1,10.7,1.0,0.5,3.14,0.0,1,18.84,2.5,0.0
2,2023-04-30 20:50:14,2023-04-30 21:13:03,1,11.02,1,N,138,114,1,44.3,6.0,0.5,5.6,0.0,1,61.65,2.5,1.75
2,2023-04-30 20:51:46,2023-04-30 21:05:46,1,7.94,1,N,70,263,1,31.0,1.0,0.5,5.0,6.55,1,49.3,2.5,1.75
2,2023-04-30 20:17:46,2023-04-30 20:22:08,1,1.08,1,N,246,50,1,7.2,1.0,0.5,2.44,0.0,1,14.64,2.5,0.0
2,2023-04-30 20:06:30,2023-04-30 20:28:28,1,9.5,1,N,138,238,1,39.4,6.0,0.5,11.19,6.55,1,68.89,2.5,1.75
2,2023-04-30 20:55:23,2023-04-30 21:25:40,1,18.82,2,N,132,113,1,70.0,0.0,0.5,8.0,6.55,1,90.3,2.5,1.75
2,2023-04-30 20:46:55,2023-04-30 21:06:09,1,11.23,1,N,138,243,1,42.2,6.0,0.5,14.06,6.55,1,72.06,0.0,1.75
2,2023-04-30 20:45:52,2023-04-30 21:13:11,1,18.96,1,N,132,3,1,70.2,1.0,0.5,15.85,6.55,1,95.1,0.0,0.0
1,2023-04-30 20:13:55,2023-04-30 20:36:55,1,10.8,1,N,138,143,1,42.2,10.25,0.5,12.1,6.55,1,72.6,2.5,1.75
1,2023-04-30 20:52:39,2023-04-30 20:59:19,1,1.5,1,N,249,68,2,9.3,3.5,0.5,0.0,0.0,1,14.3,2.5,0.0
2,2023-04-30 20:00:48,2023-04-30 20:09:57,1,2.25,1,N,237,107,1,12.8,1.0,0.5,3.56,0.0,1,21.36,2.5,0.0
1,2023-04-30 20:22:14,2023-04-30 20:55:35,1,11.7,1,N,132,61,2,49.9,2.75,0.5,0.0,0.0,1,54.15,0.0,1.75
1,2023-04-30 20:38:46,2023-04-30 21:14:23,1,20.3,2,N,132,141,1,70.0,2.5,0.5,16.1,6.55,1,96.65,2.5,0.0
2,2023-04-30 20:37:17,2023-04-30 20:56:06,1,9.29,1,N,138,48,1,36.6,6.0,0.5,0.0,6.55,1,54.9,2.5,1.75
2,2023-04-30 20:55:31,2023-04-30 21:04:28,1,1.55,1,N,107,186,1,10.7,1.0,0.5,4.71,0.0,1,20.41,2.5,0.0
2,2023-04-30 20:42:24,2023-04-30 21:08:54,1,15.06,1,N,138,89,1,56.9,6.0,0.5,8.0,0.0,1,74.15,0.0,1.75
2,2023-04-30 20:23:37,2023-04-30 20:49:42,2,16.15,2,N,132,140,1,70.0,0.0,0.5,5.0,0.0,1,80.75,2.5,1.75
2,2023-04-30 20:19:14,2023-04-30 20:21:16,1,0.49,1,N,142,142,2,5.1,1.0,0.5,0.0,0.0,1,10.1,2.5,0.0
2,2023-04-30 20:17:49,2023-04-30 20:39:11,1,8.98,1,N,132,102,1,35.9,1.0,0.5,5.0,0.0,1,43.4,0.0,0.0
1,2023-04-30 20:03:09,2023-04-30 20:27:30,1,6.2,1,N,100,129,1,30.3,3.5,0.5,5.0,0.0,1,40.3,2.5,0.0
2,2023-04-30 20:38:20,2023-04-30 21:12:28,1,19.09,2,N,132,116,1,70.0,0.0,0.5,15.96,6.55,1,95.76,0.0,1.75
2,2023-04-30 20:36:48,2023-04-30 20:44:53,1,1.56,1,N,142,43,1,10.0,1.0,0.5,0.0,0.0,1,15.0,2.5,0.0
2,2023-04-30 20:23:43,2023-04-30 20:33:08,1,2.19,1,N,163,141,1,12.1,1.0,0.5,3.42,0.0,1,20.52,2.5,0.0
2,2023-04-30 20:47:57,2023-04-30 20:56:01,1,1.87,1,N,170,90,1,10.7,1.0,0.5,3.14,0.0,1,18.84,2.5,0.0
1,2023-04-30 20:12:10,2023-04-30 20:22:43,1,2.7,1,N,249,163,2,13.5,3.5,0.5,0.0,0.0,1,18.5,2.5,0.0
1,2023-04-30 20:45:38,2023-04-30 20:53:43,2,1.7,1,N,107,232,2,10.7,3.5,0.5,0.0,0.0,1,15.7,2.5,0.0
2,2023-04-30 20:24:14,2023-04-30 20:58:14,2,13.26,1,N,132,33,1,54.1,1.0,0.5,11.32,0.0,1,69.67,0.0,1.75
1,2023-04-30 20:57:44,2023-04-30 21:14:50,3,10.4,1,N,138,229,1,40.1,10.25,0.5,5.0,6.55,1,63.4,2.5,1.75
1,2023-04-30 20:02:01,2023-04-30 20:25:59,1,6.3,1,N,161,255,1,30.3,3.5,0.5,0.0,0.0,1,35.3,2.5,0.0
1,2023-04-30 20:51:17,2023-04-30 21:14:20,1,10.7,1,N,138,258,1,43.6,7.75,0.5,0.0,0.0,1,52.85,0.0,1.75
1,2023-04-30 20:21:11,2023-04-30 20:39:53,1,5.1,1,N,107,7,1,23.3,3.5,0.5,2.0,0.0,1,30.3,2.5,0.0
2,2023-04-30 20:07:29,2023-04-30 20:14:30,1,2.37,1,N,141,145,1,12.1,1.0,0.5,3.0,0.0,1,20.1,2.5,0.0
2,2023-04-30 20:35:05,2023-04-30 20:57:22,1,10.78,1,N,138,158,1,42.9,6.0,0.5,14.86,6.55,1,76.06,2.5,1.75
2,2023-04-30 20:27:48,2023-04-30 20:36:20,1,2.96,1,N,249,48,1,13.5,1.0,0.5,3.7,0.0,1,22.2,2.5,0.0
2,2023-04-30 20:53:01,2023-04-30 21:01:03,2,1.61,1,N,107,211,1,10.7,1.0,0.5,3.14,0.0,1,18.84,2.5,0.0
2,2023-04-30 20:30:53,2023-04-30 20:45:29,1,8.45,1,N,138,262,1,33.1,6.0,0.5,10.28,6.55,1,61.68,2.5,1.75
2,2023-04-30 20:51:45,2023-04-30 21:24:38,1,18.65,2,N,132,249,1,70.0,0.0,0.5,14.0,6.55,1,94.55,2.5,0.0
1,2023-04-30 20:12:32,2023-04-30 20:45:31,1,23.9,1,N,132,220,1,86.3,2.75,0.5,5.0,6.55,1,102.1,0.0,1.75
2,2023-04-30 20:06:49,2023-04-30 20:30:41,1,16.13,1,N,138,14,1,60.4,6.0,0.5,16.98,0.0,1,86.63,0.0,1.75
2,2023-04-30 20:52:10,2023-04-30 20:56:53,3,1.09,1,N,48,186,1,7.9,1.0,0.5,2.58,0.0,1,15.48,2.5,0.0
2,2023-04-30 20:57:54,2023-04-30 21:16:29,1,6.03,1,N,148,238,1,26.1,1.0,0.5,6.22,0.0,1,37.32,2.5,0.0
2,2023-04-30 20:08:31,2023-04-30 20:21:39,1,6.77,1,N,138,145,1,27.5,6.0,0.5,3.0,0.0,1,39.75,0.0,1.75
2,2023-04-30 20:53:32,2023-04-30 21:07:04,1,8.06,1,N,138,236,1,32.4,6.0,0.5,9.79,6.55,1,60.49,2.5,1.75
2,2023-04-30 20:16:14,2023-04-30 20:51:29,1,26.43,1,N,132,257,1,95.4,1.0,0.5,19.58,0.0,1,117.48,0.0,0.0
2,2023-04-30 20:30:23,2023-04-30 20:55:48,1,18.73,2,N,132,262,1,70.0,0.0,0.5,16.11,6.55,1,98.41,2.5,1.75
2,2023-04-30 20:29:00,2023-04-30 20:57:36,1,10.94,1,N,132,62,1,45.0,1.0,0.5,3.0,0.0,1,52.25,0.0,1.75
2,2023-04-30 20:30:22,2023-04-30 20:51:47,1,7.28,1,N,146,249,1,32.4,1.0,0.5,3.0,0.0,1,40.4,2.5,0.0
2,2023-04-30 20:32:20,2023-04-30 20:33:59,1,0.62,1,N,231,231,1,5.1,1.0,0.5,3.03,0.0,1,13.13,2.5,0.0
1,2023-04-30 20:06:03,2023-04-30 20:28:16,1,7.6,1,N,246,116,1,33.1,3.5,0.5,7.6,0.0,1,45.7,2.5,0.0
2,2023-04-30 20:04:32,2023-04-30 20:36:09,1,8.06,1,N,186,62,1,38.0,1.0,0.5,8.6,0.0,1,51.6,2.5,0.0
2,2023-04-30 20:45:41,2023-04-30 21:06:10,1,8.1,1,N,132,122,2,34.5,1.0,0.5,0.0,0.0,1,38.75,0.0,1.75
1,2023-04-30 20:18:26,2023-04-30 20:28:42,1,2.5,1,N,237,68,1,13.5,3.5,0.5,3.7,0.0,1,22.2,2.5,0.0
2,2023-04-30 20:36:54,2023-04-30 20:51:03,1,7.02,1,N,236,235,2,27.5,1.0,0.5,0.0,0.0,1,32.5,2.5,0.0
2,2023-04-30 20:17:11,2023-04-30 20:42:05,1,9.16,1,N,138,225,1,39.4,6.0,0.5,9.73,0.0,1,58.38,0.0,1.75
1,2023-04-30 20:19:09,2023-04-30 20:34:26,1,7.9,1,N,138,170,1,31.0,10.25,0.5,5.0,6.55,1,54.3,2.5,1.75
1,2023-04-30 20:08:34,2023-04-30 20:27:25,3,9.0,1,N,138,48,1,36.6,10.25,0.5,10.95,6.55,1,65.85,2.5,1.75
2,2023-04-30 20:25:25,2023-04-30 21:01:42,1,19.38,2,N,132,114,1,70.0,0.0,0.5,14.8,0.0,1,88.8,2.5,0.0
2,2023-04-30 20:17:18,2023-04-30 20:21:30,1,0.71,1,N,162,233,1,6.5,1.0,0.5,4.5,0.0,1,16.0,2.5,0.0
2,2023-04-30 20:42:15,2023-04-30 20:49:06,1,1.08,1,N,163,141,1,8.6,1.0,0.5,2.72,0.0,1,16.32,2.5,0.0
2,2023-04-30 20:21:00,2023-04-30 20:54:46,1,18.19,1,N,70,254,1,68.8,6.0,0.5,5.0,6.55,1,89.6,0.0,1.75
1,2023-04-30 20:56:30,2023-04-30 21:08:54,1,3.7,1,N,138,7,1,17.0,7.75,0.5,5.25,0.0,1,31.5,0.0,1.75
2,2023-04-30 20:13:12,2023-04-30 20:22:26,2,2.19,1,N,229,68,1,12.1,1.0,0.5,3.42,0.0,1,20.52,2.5,0.0
2,2023-04-30 20:11:41,2023-04-30 20:43:49,2,13.26,1,N,132,257,1,53.4,1.0,0.5,8.0,0.0,1,65.65,0.0,1.75
2,2023-04-30 20:46:42,2023-04-30 21:01:35,1,4.09,1,N,107,145,1,20.5,1.0,0.5,6.41,6.55,1,38.46,2.5,0.0
2,2023-04-30 20:06:13,2023-05-01 19:49:47,1,1.5,1,N,249,4,1,11.4,1.0,0.5,0.0,0.0,1,16.4,2.5,0.0
2,2023-04-30 20:33:13,2023-04-30 20:57:13,1,7.9,1,N,148,166,1,32.4,1.0,0.5,7.48,0.0,1,44.88,2.5,0.0
1,2023-04-30 20:00:23,2023-04-30 20:12:51,1,7.1,1,N,138,255,1,28.9,7.75,0.5,7.6,0.0,1,45.75,0.0,1.75
1,2023-04-30 20:36:24,2023-04-30 20:53:06,1,10.5,1,N,138,33,1,40.8,7.75,0.5,10.0,0.0,1,60.05,0.0,1.75
2,2023-04-30 20:31:18,2023-04-30 20:36:19,4,0.81,1,N,113,90,2,7.2,1.0,0.5,0.0,0.0,1,12.2,2.5,0.0
2,2023-04-30 20:14:38,2023-04-30 20:25:15,1,2.59,1,N,238,74,1,14.2,1.0,0.5,3.84,0.0,1,23.04,2.5,0.0
2,2023-04-30 20:43:56,2023-04-30 20:47:26,1,1.07,1,N,229,141,1,6.5,1.0,0.5,2.3,0.0,1,13.8,2.5,0.0
2,2023-04-30 20:50:56,2023-04-30 21:02:17,1,3.91,1,N,234,263,2,17.7,1.0,0.5,0.0,0.0,1,22.7,2.5,0.0
2,2023-04-30 20:05:30,2023-04-30 20:42:19,1,18.3,1,N,132,26,1,72.3,1.0,0.5,0.0,0.0,1,76.55,0.0,1.75
2,2023-04-30 20:35:39,2023-04-30 20:43:26,1,1.46,1,N,186,50,2,10.0,1.0,0.5,0.0,0.0,1,15.0,2.5,0.0
2,2023-04-30 20:59:56,2023-04-30 21:06:37,1,1.18,1,N,48,246,1,9.3,1.0,0.5,2.86,0.0,1,17.16,2.5,0.0
2,2023-04-30 20:46:05,2023-04-30 21:02:52,1,8.9,1,N,138,237,1,34.5,6.0,0.5,10.56,6.55,1,63.36,2.5,1.75
2,2023-04-30 20:47:07,2023-04-30 21:05:56,1,5.05,1,N,48,7,2,24.0,1.0,0.5,0.0,0.0,1,29.0,2.5,0.0
2,2023-04-30 20:05:23,2023-04-30 20:31:46,1,14.0,1,N,132,155,2,55.5,1.0,0.5,0.0,0.0,1,59.75,0.0,1.75
2,2023-04-30 20:44:18,2023-04-30 21:12:02,1,7.86,1,N,163,36,1,35.2,1.0,0.5,8.04,0.0,1,48.24,2.5,0.0
2,2023-04-30 20:41:20,2023-04-30 21:23:56,1,6.92,4,N,132,265,2,32.4,1.0,0.5,0.0,0.0,1,36.65,0.0,1.75
2,2023-04-30 20:56:15,2023-04-30 21:07:17,1,1.88,1,N,137,232,1,12.8,1.0,0.5,0.0,0.0,1,17.8,2.5,0.0
2,2023-04-30 20:04:30,2023-04-30 20:13:29,2,4.94,1,N,132,130,2,19.8,1.0,0.5,0.0,0.0,1,24.05,0.0,1.75
2,2023-04-30 20:13:53,2023-04-30 20:41:50,1,15.96,2,N,130,239,1,70.0,0.0,0.5,15.88,6.55,1,96.43,2.5,0.0
2,2023-04-30 20:02:16,2023-04-30 20:13:18,1,3.26,1,N,137,145,1,15.6,1.0,0.5,3.71,0.0,1,24.31,2.5,0.0
2,2023-04-30 20:23:37,2023-04-30 20:34:29,1,2.5,1,N,229,239,1,13.5,1.0,0.5,3.7,0.0,1,22.2,2.5,0.0
2,2023-04-30 20:35:22,2023-04-30 20:39:10,1,0.75,1,N,246,90,1,5.8,1.0,0.5,2.16,0.0,1,12.96,2.5,0.0
2,2023-04-30 20:43:02,2023-04-30 20:48:44,4,0.92,1,N,90,246,1,7.2,1.0,0.5,2.44,0.0,1,14.64,2.5,0.0
2,2023-04-30 20:22:40,2023-04-30 20:43:33,2,11.6,1,N,132,101,2,44.3,1.0,0.5,0.0,0.0,1,48.55,0.0,1.75
2,2023-04-30 20:15:47,2023-04-30 20:33:57,1,5.69,1,N,163,116,1,24.7,1.0,0.5,2.0,0.0,1,31.7,2.5,0.0
1,2023-04-30 20:03:42,2023-04-30 20:15:16,2,2.3,1,N,161,137,1,13.5,3.5,0.5,3.7,0.0,1,22.2,2.5,0.0
1,2023-04-30 20:32:39,2023-04-30 20:46:33,5,4.0,1,N,162,260,2,18.4,3.5,0.5,0.0,0.0,1,23.4,2.5,0.0
2,2023-04-30 20:19:15,2023-04-30 20:41:20,1,10.83,1,N,164,67,2,42.9,1.0,0.5,0.0,0.0,1,47.9,2.5,0.0
2,2023-04-30 20:11:51,2023-04-30 20:13:49,1,0.49,1,N,262,236,1,4.4,1.0,0.5,2.82,0.0,1,12.22,2.5,0.0
2,2023-04-30 20:25:42,2023-04-30 20:29:14,1,0.5,1,N,163,237,2,5.8,1.0,0.5,0.0,0.0,1,10.8,2.5,0.0
2,2023-04-30 20:35:08,2023-04-30 21:01:05,1,9.13,1,N,163,95,2,39.4,1.0,0.5,0.0,0.0,1,44.4,2.5,0.0
1,2023-04-30 20:30:59,2023-04-30 20:51:38,1,6.9,1,N,249,49,1,29.6,3.5,0.5,0.0,0.0,1,34.6,2.5,0.0
2,2023-04-30 20:58:24,2023-04-30 21:07:34,1,3.9,1,N,132,219,2,17.7,1.0,0.5,0.0,0.0,1,21.95,0.0,1.75
1,2023-04-30 20:42:13,2023-04-30 20:47:05,1,0.9,1,N,144,87,1,7.2,3.5,0.5,1.0,0.0,1,13.2,2.5,0.0
1,2023-04-30 20:58:39,2023-04-30 21:17:01,1,3.8,1,N,231,106,1,21.2,3.5,0.5,5.2,0.0,1,31.4,2.5,0.0
2,2023-04-30 20:11:34,2023-04-30 20:20:23,1,1.12,1,N,43,262,2,10.0,1.0,0.5,0.0,0.0,1,15.0,2.5,0.0
2,2023-04-30 20:19:15,2023-04-30 20:39:52,1,16.19,1,N,132,256,1,60.4,1.0,0.5,12.58,0.0,1,77.23,0.0,1.75
2,2023-04-30 20:26:32,2023-04-30 21:02:34,2,23.13,1,N,132,221,2,86.3,1.0,0.5,0.0,6.55,1,97.1,0.0,1.75
2,2023-04-30 20:33:49,2023-04-30 20:48:24,1,6.91,1,N,70,41,1,28.9,6.0,0.5,8.94,6.55,1,53.64,0.0,1.75
2,2023-04-30 20:03:38,2023-04-30 20:19:23,1,3.59,1,N,234,238,1,19.1,1.0,0.5,3.0,0.0,1,27.1,2.5,0.0
2,2023-04-30 20:27:21,2023-04-30 20:31:45,1,0.92,1,N,142,163,1,6.5,1.0,0.5,2.3,0.0,1,13.8,2.5,0.0
1,2023-04-30 20:06:01,2023-04-30 20:09:37,1,0.7,1,N,263,236,1,6.5,3.5,0.5,2.0,0.0,1,13.5,2.5,0.0
1,2023-04-30 20:13:26,2023-04-30 20:22:34,1,2.1,1,N,263,41,1,12.1,3.5,0.5,3.4,0.0,1,20.5,2.5,0.0
2,2023-04-30 20:19:16,2023-04-30 20:51:35,1,17.67,2,N,132,141,1,70.0,0.0,0.5,7.4,0.0,1,81.4,2.5,0.0
1,2023-04-30 20:18:08,2023-04-30 20:25:28,1,1.4,1,N,164,224,1,8.6,3.5,0.5,2.7,0.0,1,16.3,2.5,0.0
1,2023-04-30 20:28:41,2023-04-30 20:44:16,1,5.8,1,N,224,13,1,24.7,3.5,0.5,8.9,0.0,1,38.6,2.5,0.0
2,2023-04-30 20:58:05,2023-04-30 21:13:38,1,9.2,1,N,138,116,1,35.9,6.0,0.5,9.99,6.55,1,61.69,0.0,1.75
2,2023-04-30 20:18:43,2023-04-30 20:33:00,1,3.18,1,N,239,42,2,17.7,1.0,0.5,0.0,0.0,1,22.7,2.5,0.0
1,2023-04-30 20:05:29,2023-04-30 20:25:30,2,8.5,1,N,138,238,1,33.8,7.75,0.5,9.9,6.55,1,59.5,0.0,1.75
1,2023-04-30 20:40:39,2023-04-30 20:49:16,1,2.4,1,N,50,249,1,11.4,3.5,0.5,3.25,0.0,1,19.65,2.5,0.0
1,2023-04-30 20:57:47,2023-04-30 21:18:27,2,8.9,1,N,90,243,1,35.9,3.5,0.5,8.18,0.0,1,49.08,2.5,0.0
2,2023-04-30 20:59:54,2023-04-30 21:36:36,2,22.48,2,N,132,230,2,70.0,0.0,0.5,0.0,6.55,1,82.3,2.5,1.75
2,2023-04-30 20:45:06,2023-04-30 21:11:55,2,18.26,2,N,132,161,1,70.0,0.0,0.5,16.11,6.55,1,98.41,2.5,1.75
2,2023-04-30 20:31:30,2023-04-30 20:36:17,2,0.86,1,N,114,231,2,7.2,1.0,0.5,0.0,0.0,1,12.2,2.5,0.0
2,2023-04-30 20:30:21,2023-04-30 20:59:03,2,17.29,2,N,132,162,1,70.0,0.0,0.5,15.15,0.0,1,90.9,2.5,1.75
2,2023-04-30 20:50:30,2023-04-30 21:18:46,1,18.85,2,N,132,163,1,70.0,0.0,0.5,12.88,6.55,1,93.43,2.5,0.0
2,2023-04-30 20:04:02,2023-04-30 20:11:09,2,1.68,1,N,237,164,1,10.0,1.0,0.5,3.0,0.0,1,18.0,2.5,0.0
2,2023-04-30 20:20:38,2023-04-30 20:24:56,1,1.45,1,N,233,140,1,8.6,1.0,0.5,0.0,0.0,1,13.6,2.5,0.0
2,2023-04-30 20:51:28,2023-04-30 21:16:47,2,16.79,1,N,138,227,1,63.9,6.0,0.5,5.0,0.0,1,78.15,0.0,1.75
