VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
1,2023-04-30 20:15:03,2023-04-30 20:25:02,1,2.8,1,N,236,48,1,14.2,3.5,0.5,4.75,0.0,1,23.95,2.5,0.0
2,2023-04-30 20:39:35,2023-04-30 21:06:17,2,11.9,1,N,138,50,1,49.2,6.0,0.5,13.15,6.55,1,80.65,2.5,1.75
2,2023-04-30 20:09:40,2023-04-30 20:17:14,2,2.67,1,N,249,48,1,12.8,1.0,0.5,2.67,0.0,1,20.47,2.5,0.0
2,2023-04-30 20:23:11,2023-04-30 20:49:20,1,7.8,1,N,68,61,1,35.2,1.0,0.5,0.0,0.0,1,40.2,2.5,0.0
1,2023-04-30 20:11:40,2023-04-30 20:41:21,1,15.4,1,N,138,86,2,58.3,7.75,0.5,0.0,0.0,1,67.55,0.0,1.75
2,2023-04-30 20:15:35,2023-04-30 20:30:53,1,6.95,1,N,138,145,1,28.9,6.0,0.5,10.92,0.0,1,49.07,0.0,1.75
2,2023-04-30 20:56:43,2023-04-30 21:07:18,1,5.31,1,N,138,92,1,21.9,6.0,0.5,5.88,0.0,1,37.03,0.0,1.75
2,2023-04-30 20:27:22,2023-04-30 20:46:32,1,10.05,1,N,138,20,2,39.4,6.0,0.5,0.0,6.55,1,55.2,0.0,1.75
2,2023-04-30 20:03:07,2023-04-30 20:29:39,1,12.27,1,N,70,68,1,49.9,1.0,0.5,12.29,6.55,1,73.74,2.5,0.0
2,2023-04-30 20:02:03,2023-04-30 20:11:19,1,2.74,1,N,230,75,1,13.5,1.0,0.5,2.0,0.0,1,20.5,2.5,0.0
2,2023-04-30 20:19:36,2023-04-30 20:25:06,1,1.68,1,N,43,186,1,9.3,1.0,0.5,2.86,0.0,1,17.16,2.5,0.0
2,2023-04-30 20:39:26,2023-04-30 20:53:55,1,4.57,1,N,48,13,1,20.5,1.0,0.5,5.1,0.0,1,30.6,2.5,0.0
1,2023-04-30 20:21:02,2023-04-30 20:48:22,1,13.8,4,N,132,265,1,84.2,2.75,0.5,17.65,0.0,1,106.1,0.0,1.75
1,2023-04-30 20:39:54,2023-04-30 21:07:19,1,18.1,2,N,132,41,1,70.0,1.75,0.5,10.2,6.55,1,90.0,0.0,1.75
2,2023-04-30 20:47:57,2023-04-30 21:15:08,1,3.46,1,N,48,145,2,17.0,1.0,0.5,0.0,0.0,1,22.0,2.5,0.0
1,2023-04-30 20:04:54,2023-04-30 20:36:42,1,18.2,2,N,132,113,1,70.0,2.5,0.5,16.1,6.55,1,96.65,2.5,0.0
2,2023-04-30 20:00:55,2023-04-30 20:06:59,1,1.33,1,N,229,107,1,8.6,1.0,0.5,2.72,0.0,1,16.32,2.5,0.0
2,2023-04-30 20:36:01,2023-04-30 20:48:38,1,3.27,1,N,230,79,1,17.0,1.0,0.5,4.4,0.0,1,26.4,2.5,0.0
2,2023-04-30 20:04:00,2023-04-30 20:07:32,1,0.98,1,N,142,230,1,6.5,1.0,0.5,2.3,0.0,1,13.8,2.5,0.0
2,2023-04-30 20:52:35,2023-04-30 21:07:25,1,9.46,1,N,138,144,1,36.6,6.0,0.5,9.32,0.0,1,57.67,2.5,1.75
2,2023-04-30 20:37:35,2023-04-30 20:41:31,3,1.13,1,N,158,68,1,7.2,1.0,0.5,2.44,0.0,1,14.64,2.5,0.0
2,2023-04-30 20:48:35,2023-04-30 20:51:18,3,0.53,1,N,68,68,2,5.1,1.0,0.5,0.0,0.0,1,10.1,2.5,0.0
2,2023-04-30 20:21:45,2023-04-30 20:48:58,2,17.67,2,N,132,233,1,70.0,0.0,0.5,20.14,6.55,1,100.69,2.5,0.0
2,2023-04-30 20:49:46,2023-04-30 20:55:00,1,1.46,1,N,233,107,1,8.6,1.0,0.5,2.72,0.0,1,16.32,2.5,0.0
2,2023-04-30 20:06:15,2023-04-30 20:20:28,1,8.59,1,N,138,233,1,33.1,6.0,0.5,7.0,6.55,1,58.4,2.5,1.75
2,2023-04-30 20:22:22,2023-04-30 20:27:54,1,1.2,1,N,233,141,1,7.9,1.0,0.5,2.58,0.0,1,15.48,2.5,0.0
2,2023-04-30 20:58:43,2023-04-30 21:17:41,2,8.36,1,N,138,236,1,35.9,6.0,0.5,10.84,6.55,1,65.04,2.5,1.75
2,2023-04-30 20:20:48,2023-04-30 20:39:37,1,9.95,1,N,138,234,1,39.4,6.0,0.5,11.19,6.55,1,68.89,2.5,1.75
2,2023-04-30 20:48:56,2023-04-30 20:51:43,1,0.62,1,N,113,79,1,5.1,1.0,0.5,2.02,0.0,1,12.12,2.5,0.0
2,2023-04-30 20:04:19,2023-04-30 20:19:53,2,4.98,1,N,138,146,1,23.3,6.0,0.5,6.16,0.0,1,38.71,0.0,1.75
2,2023-04-30 20:22:51,2023-04-30 20:34:23,1,3.05,1,N,226,48,1,16.3,1.0,0.5,4.26,0.0,1,25.56,2.5,0.0
2,2023-04-30 20:04:30,2023-04-30 20:31:42,5,18.17,2,N,132,229,1,70.0,0.0,0.5,10.45,6.55,1,91.0,2.5,0.0
2,2023-04-30 20:44:20,2023-04-30 21:08:26,1,18.46,2,N,132,148,1,70.0,0.0,0.5,2.8,0.0,1,78.55,2.5,1.75
2,2023-04-30 20:06:39,2023-04-30 20:52:18,1,17.13,2,N,132,202,2,70.0,0.0,0.5,0.0,0.0,1,73.25,0.0,1.75
2,2023-04-30 20:08:26,2023-04-30 20:17:02,1,2.49,1,N,229,236,1,12.1,1.0,0.5,3.42,0.0,1,20.52,2.5,0.0
2,2023-04-30 20:18:08,2023-04-30 20:46:16,1,18.11,2,N,132,107,1,70.0,0.0,0.5,16.46,6.55,1,98.76,2.5,1.75
2,2023-04-30 20:52:57,2023-04-30 21:09:35,1,4.54,1,N,137,145,1,21.9,1.0,0.5,4.0,6.55,1,37.45,2.5,0.0
2,2023-04-30 20:12:04,2023-04-30 20:12:08,1,0.17,1,N,264,264,2,3.0,1.0,0.5,0.0,0.0,1,5.5,0.0,0.0
2,2023-04-30 20:36:54,2023-04-30 20:51:57,1,7.78,1,N,138,256,1,31.7,6.0,0.5,2.0,0.0,1,42.95,0.0,1.75
1,2023-04-30 20:00:11,2023-04-30 20:33:53,1,18.6,2,N,132,263,1,70.0,2.5,0.5,16.1,6.55,1,96.65,2.5,0.0
2,2023-04-30 20:33:22,2023-04-30 20:45:00,1,5.51,1,N,132,130,1,22.6,1.0,0.5,3.0,0.0,1,29.85,0.0,1.75
2,2023-04-30 20:07:43,2023-04-30 20:17:48,2,2.78,1,N,148,162,2,13.5,1.0,0.5,0.0,0.0,1,18.5,2.5,0.0
2,2023-04-30 20:17:12,2023-04-30 20:36:59,5,10.86,1,N,138,161,1,42.2,6.0,0.5,6.0,6.55,1,66.5,2.5,1.75
2,2023-04-30 20:17:00,2023-04-30 20:43:59,1,11.42,1,N,132,35,2,46.4,1.0,0.5,0.0,0.0,1,48.9,0.0,0.0
2,2023-04-30 20:36:25,2023-04-30 20:44:42,1,3.56,1,N,132,216,2,15.6,1.0,0.5,0.0,0.0,1,19.85,0.0,1.75
2,2023-04-30 20:44:07,2023-04-30 20:57:46,2,5.45,1,N,138,157,1,23.3,6.0,0.5,6.51,0.0,1,39.06,0.0,1.75
2,2023-04-30 20:24:00,2023-04-30 20:39:48,1,8.94,1,N,138,164,1,34.5,6.0,0.5,10.21,6.55,1,63.01,2.5,1.75
1,2023-04-30 20:04:06,2023-04-30 20:16:27,1,3.6,1,N,79,225,1,18.4,3.5,0.5,4.65,0.0,1,28.05,2.5,0.0
1,2023-04-30 20:05:49,2023-04-30 20:24:12,1,9.6,1,N,132,82,4,37.3,2.75,0.5,0.0,0.0,1,41.55,0.0,1.75
1,2023-04-30 20:24:49,2023-04-30 20:38:10,1,6.8,2,N,82,237,1,70.0,2.5,0.5,10.0,6.55,1,90.55,2.5,0.0
2,2023-04-30 20:23:54,2023-04-30 20:39:52,1,7.78,1,N,138,36,1,31.7,6.0,0.5,7.84,0.0,1,48.79,0.0,1.75
2,2023-04-30 20:07:14,2023-04-30 20:19:30,1,3.56,1,N,142,41,1,17.0,1.0,0.5,3.3,0.0,1,25.3,2.5,0.0
2,2023-04-30 20:34:28,2023-04-30 21:06:47,1,14.55,1,N,239,169,1,57.6,1.0,0.5,0.0,0.0,1,62.6,2.5,0.0
2,2023-04-30 20:01:02,2023-04-30 20:26:47,1,15.67,1,N,138,133,1,59.0,6.0,0.5,13.3,0.0,1,81.55,0.0,1.75
2,2023-04-30 20:23:20,2023-04-30 20:38:13,1,4.2,1,N,114,255,1,19.8,1.0,0.5,4.96,0.0,1,29.76,2.5,0.0
2,2023-04-30 20:58:37,2023-04-30 21:15:53,1,9.17,1,N,138,107,1,36.6,6.0,0.5,6.8,6.55,1,61.7,2.5,1.75
2,2023-04-30 20:37:01,2023-04-30 20:57:18,2,11.57,1,N,132,82,1,45.7,1.0,0.5,9.64,0.0,1,59.59,0.0,1.75
2,2023-04-30 20:08:11,2023-04-30 20:43:33,2,21.4,2,N,264,264,1,70.0,0.0,0.5,14.3,0.0,1,85.8,0.0,0.0
2,2023-04-30 20:00:49,2023-04-30 20:08:56,4,2.24,1,N,249,261,1,11.4,1.0,0.5,3.28,0.0,1,19.68,2.5,0.0
2,2023-04-30 20:00:32,2023-04-30 20:03:50,1,0.34,1,N,161,161,2,5.1,1.0,0.5,0.0,0.0,1,10.1,2.5,0.0
2,2023-04-30 20:04:55,2023-04-30 20:08:26,1,1.18,1,N,161,233,2,7.2,1.0,0.5,0.0,0.0,1,12.2,2.5,0.0
2,2023-04-30 20:10:46,2023-04-30 20:15:27,1,1.28,1,N,162,163,1,7.9,1.0,0.5,2.58,0.0,1,15.48,2.5,0.0
2,2023-04-30 20:47:28,2023-04-30 21:06:16,2,9.73,1,N,138,237,1,38.0,6.0,0.5,10.91,6.55,1,67.21,2.5,1.75
2,2023-04-30 20:12:20,2023-04-30 20:33:33,1,9.81,1,N,132,198,1,40.1,1.0,0.5,8.87,0.0,1,53.22,0.0,1.75
2,2023-04-30 20:22:33,2023-04-30 20:53:36,2,18.59,1,N,138,11,2,70.2,6.0,0.5,0.0,0.0,1,79.45,0.0,1.75
2,2023-04-30 20:01:08,2023-04-30 20:14:48,1,3.0,1,N,263,230,2,17.0,1.0,0.5,0.0,0.0,1,22.0,2.5,0.0
2,2023-04-30 20:09:57,2023-04-30 20:29:10,1,9.37,1,N,138,234,1,37.3,6.0,0.5,10.77,6.55,1,66.37,2.5,1.75
2,2023-04-30 20:07:38,2023-04-30 20:41:05,2,17.9,2,N,132,246,1,70.0,0.0,0.5,16.11,6.55,1,96.66,2.5,0.0
2,2023-04-30 20:09:24,2023-04-30 20:13:03,1,1.65,1,N,90,144,1,8.6,1.0,0.5,2.72,0.0,1,16.32,2.5,0.0
2,2023-04-30 20:26:02,2023-04-30 20:35:27,1,2.64,1,N,249,230,1,13.5,1.0,0.5,3.7,0.0,1,22.2,2.5,0.0
2,2023-04-30 20:49:26,2023-04-30 21:02:44,1,4.64,1,N,90,263,1,20.5,1.0,0.5,5.1,0.0,1,30.6,2.5,0.0
2,2023-04-30 20:15:43,2023-04-30 20:17:59,1,0.4,1,N,230,230,1,4.4,1.0,0.5,2.0,0.0,1,11.4,2.5,0.0
2,2023-04-30 20:04:59,2023-04-30 20:26:12,5,5.18,1,N,163,116,1,25.4,1.0,0.5,7.6,0.0,1,38.0,2.5,0.0
2,2023-04-30 20:06:18,2023-04-30 20:32:27,1,10.27,1,N,138,87,1,43.6,6.0,0.5,10.0,0.0,1,65.35,2.5,1.75
2,2023-04-30 20:32:52,2023-04-30 20:52:19,5,11.07,1,N,138,167,2,42.9,6.0,0.5,0.0,6.55,1,58.7,0.0,1.75
2,2023-04-30 20:05:57,2023-04-30 20:21:38,1,7.8,1,N,138,262,1,32.4,6.0,0.5,12.68,6.55,1,63.38,2.5,1.75
2,2023-04-30 20:24:51,2023-04-30 20:29:07,1,0.91,1,N,140,140,1,7.2,1.0,0.5,3.05,0.0,1,15.25,2.5,0.0
2,2023-04-30 20:14:47,2023-04-30 20:43:38,1,18.63,2,N,132,230,1,70.0,0.0,0.5,16.46,6.55,1,98.76,2.5,1.75
2,2023-04-30 20:02:07,2023-04-30 20:19:50,1,6.45,1,N,132,76,2,28.2,1.0,0.5,0.0,0.0,1,32.45,0.0,1.75
2,2023-04-30 20:45:13,2023-04-30 21:12:11,1,17.16,2,N,132,229,1,70.0,0.0,0.5,2.0,6.55,1,84.3,2.5,1.75
2,2023-04-30 20:18:43,2023-04-30 20:42:57,2,13.77,1,N,138,181,1,52.7,6.0,0.5,12.39,0.0,1,74.34,0.0,1.75
2,2023-04-30 20:59:34,2023-04-30 21:18:31,1,4.93,1,N,238,107,1,24.0,1.0,0.5,8.7,0.0,1,37.7,2.5,0.0
2,2023-04-30 20:36:42,2023-04-30 21:05:54,1,18.83,2,N,132,263,1,70.0,0.0,0.5,16.11,6.55,1,98.41,2.5,1.75
2,2023-04-30 20:25:41,2023-04-30 20:39:01,1,8.66,1,N,163,127,1,34.5,1.0,0.5,5.0,0.0,1,44.5,2.5,0.0
2,2023-04-30 20:15:35,2023-04-30 20:21:03,1,1.29,1,N,138,70,1,7.9,6.0,0.5,3.08,0.0,1,20.23,0.0,1.75
2,2023-04-30 20:36:15,2023-04-30 20:49:51,1,7.09,1,N,138,255,1,28.9,6.0,0.5,7.28,0.0,1,45.43,0.0,1.75
1,2023-04-30 20:07:30,2023-04-30 20:15:27,1,1.2,1,N,152,151,2,8.6,1.0,0.5,0.0,0.0,1,11.1,0.0,0.0
2,2023-04-30 20:10:33,2023-04-30 20:13:21,1,0.93,1,N,263,263,1,5.8,1.0,0.5,2.16,0.0,1,12.96,2.5,0.0
2,2023-04-30 20:35:11,2023-04-30 20:51:56,1,9.49,1,N,138,116,1,38.0,6.0,0.5,10.41,6.55,1,64.21,0.0,1.75
2,2023-04-30 20:17:51,2023-04-30 20:35:36,1,10.26,1,N,138,79,1,40.1,6.0,0.5,12.53,0.0,1,64.38,2.5,1.75
2,2023-04-30 20:44:58,2023-04-30 21:00:03,1,9.71,1,N,132,265,1,38.0,1.0,0.5,5.0,0.0,1,47.25,0.0,1.75
2,2023-04-30 20:29:59,2023-04-30 21:04:33,2,22.82,2,N,132,163,2,70.0,0.0,0.5,0.0,6.55,1,82.3,2.5,1.75
2,2023-04-30 20:09:16,2023-04-30 20:16:03,1,1.04,1,N,233,230,1,8.6,1.0,0.5,2.72,0.0,1,16.32,2.5,0.0
1,2023-04-30 20:50:19,2023-04-30 21:05:54,1,8.4,1,N,138,97,2,32.4,7.75,0.5,0.0,0.0,1,41.65,0.0,1.75
2,2023-04-30 20:21:08,2023-04-30 20:36:09,1,9.0,1,N,138,164,1,35.2,6.0,0.5,10.7,6.55,1,64.2,2.5,1.75
2,2023-04-30 20:55:08,2023-04-30 21:02:25,1,1.5,1,N,138,70,2,9.3,6.0,0.5,0.0,0.0,1,18.55,0.0,1.75
2,2023-04-30 20:05:53,2023-04-30 20:26:03,1,9.21,1,N,138,48,1,38.0,6.0,0.5,10.91,6.55,1,67.21,2.5,1.75
2,2023-04-30 20:59:45,2023-04-30 21:24:26,5,10.96,1,N,132,39,2,45.7,1.0,0.5,0.0,0.0,1,49.95,0.0,1.75
1,2023-04-30 20:06:03,2023-04-30 20:28:29,1,5.0,1,N,48,7,2,24.0,3.5,0.5,0.0,0.0,1,29.0,2.5,0.0
2,2023-04-30 19:56:23,2023-04-30 20:22:30,1,13.73,1,N,144,21,2,52.7,1.0,0.5,0.0,0.0,1,57.7,2.5,0.0
1,2023-04-30 20:08:16,2023-04-30 20:13:30,1,1.1,1,N,163,162,2,7.2,3.5,0.5,0.0,0.0,1,12.2,2.5,0.0
2,2023-04-30 20:28:27,2023-04-30 20:40:10,1,2.4,1,N,263,142,1,14.2,1.0,0.5,3.84,0.0,1,23.04,2.5,0.0
2,2023-04-30 20:49:09,2023-04-30 21:00:00,1,3.36,1,N,163,144,1,16.3,1.0,0.5,4.26,0.0,1,25.56,2.5,0.0
2,2023-04-30 20:19:04,2023-04-30 20:22:11,2,1.11,1,N,264,264,1,6.5,1.0,0.5,2.3,0.0,1,13.8,2.5,0.0
2,2023-04-30 20:36:57,2023-04-30 20:53:07,3,3.72,1,N,264,264,2,19.1,1.0,0.5,0.0,0.0,1,21.6,0.0,0.0
2,2023-04-30 20:55:51,2023-04-30 21:01:52,1,1.5,1,N,264,264,1,9.3,1.0,0.5,2.36,0.0,1,14.16,0.0,0.0
2,2023-04-30 20:08:40,2023-04-30 20:09:02,2,0.03,2,N,249,114,2,70.0,0.0,0.5,0.0,0.0,1,74.0,2.5,0.0
2,2023-04-30 20:09:23,2023-04-30 20:14:39,2,0.87,1,N,114,79,2,7.2,1.0,0.5,0.0,0.0,1,12.2,2.5,0.0
1,2023-04-30 20:11:54,2023-04-30 20:42:51,1,18.6,2,N,132,234,1,70.0,2.5,0.5,10.0,8.3,1,92.3,2.5,0.0
1,2023-04-30 20:14:36,2023-04-30 20:22:26,1,1.8,1,N,229,262,1,10.7,3.5,0.5,3.1,0.0,1,18.8,2.5,0.0
2,2023-04-30 20:19:38,2023-04-30 20:46:53,1,10.8,1,N,138,142,1,45.7,6.0,0.5,5.0,6.55,1,69.0,2.5,1.75
2,2023-04-30 20:13:10,2023-04-30 20:20:04,1,1.78,1,N,114,164,1,10.0,1.0,0.5,3.0,0.0,1,18.0,2.5,0.0
2,2023-04-30 20:03:12,2023-04-30 20:37:09,1,11.07,1,N,132,36,1,46.4,1.0,0.5,4.0,0.0,1,54.65,0.0,1.75
2,2023-04-30 20:44:38,2023-04-30 20:49:28,2,1.0,1,N,249,144,1,7.2,1.0,0.5,2.44,0.0,1,14.64,2.5,0.0
2,2023-04-30 20:56:05,2023-04-30 21:07:56,1,4.39,1,N,79,262,1,18.4,1.0,0.5,4.68,0.0,1,28.08,2.5,0.0
1,2023-04-30 20:04:45,2023-04-30 20:14:12,1,1.4,1,N,236,237,2,11.4,3.5,0.5,0.0,0.0,1,16.4,2.5,0.0
1,2023-04-30 20:21:56,2023-04-30 20:28:47,1,1.6,1,N,164,68,1,9.3,3.5,0.5,2.86,0.0,1,17.16,2.5,0.0
2,2023-04-30 20:41:07,2023-04-30 21:01:58,1,7.27,1,N,100,82,2,32.4,1.0,0.5,0.0,6.55,1,43.95,2.5,0.0
2,2023-04-30 20:51:23,2023-04-30 20:56:35,1,1.83,1,N,107,229,1,10.0,1.0,0.5,3.0,0.0,1,18.0,2.5,0.0
2,2023-04-30 20:35:26,2023-04-30 20:51:45,1,8.15,1,N,138,75,1,33.1,6.0,0.5,11.79,6.55,1,60.69,0.0,1.75
2,2023-04-30 20:04:16,2023-04-30 20:09:47,1,1.36,1,N,113,107,1,8.6,1.0,0.5,2.72,0.0,1,16.32,2.5,0.0
2,2023-04-30 20:18:51,2023-04-30 20:39:32,1,6.43,1,N,231,75,1,27.5,1.0,0.5,0.0,0.0,1,32.5,2.5,0.0
2,2023-04-30 20:55:54,2023-04-30 21:04:36,1,3.0,1,N,229,4,1,13.5,1.0,0.5,4.62,0.0,1,23.12,2.5,0.0
2,2023-04-30 20:02:41,2023-04-30 20:10:55,1,2.03,1,N,237,262,1,11.4,1.0,0.5,3.28,0.0,1,19.68,2.5,0.0
2,2023-04-30 20:43:30,2023-04-30 20:52:26,1,4.59,1,N,132,215,2,19.1,1.0,0.5,0.0,0.0,1,23.35,0.0,1.75
1,2023-04-30 20:15:35,2023-04-30 20:41:49,1,11.7,1,N,138,48,1,46.4,10.25,0.5,0.0,6.55,1,64.7,2.5,1.75
2,2023-04-30 20:11:04,2023-04-30 20:27:57,1,9.04,1,N,138,141,1,35.2,6.0,0.5,10.7,6.55,1,64.2,2.5,1.75
2,2023-04-30 20:55:26,2023-04-30 21:20:40,1,15.07,1,N,138,228,1,56.9,6.0,0.5,9.92,0.0,1,76.07,0.0,1.75
1,2023-04-30 20:24:37,2023-04-30 20:41:34,1,7.2,1,N,138,41,1,31.0,7.75,0.5,9.35,6.55,1,56.15,0.0,1.75
2,2023-04-30 20:09:03,2023-04-30 20:30:00,1,11.24,1,N,138,164,1,43.6,6.0,0.5,12.03,6.55,1,73.93,2.5,1.75
2,2023-04-30 20:29:00,2023-04-30 20:59:33,1,17.5,1,N,132,49,2,66.7,1.0,0.5,0.0,0.0,1,70.95,0.0,1.75
2,2023-04-30 20:22:29,2023-04-30 20:50:05,1,10.59,1,N,138,142,1,44.3,6.0,0.5,15.65,6.55,1,78.25,2.5,1.75
2,2023-04-30 20:06:13,2023-04-30 20:13:34,5,1.37,1,N,148,125,1,10.0,1.0,0.5,3.0,0.0,1,18.0,2.5,0.0
2,2023-04-30 20:20:34,2023-04-30 20:28:14,5,1.69,1,N,90,79,1,10.0,1.0,0.5,3.0,0.0,1,18.0,2.5,0.0
2,2023-04-30 20:41:08,2023-04-30 20:49:45,5,3.16,1,N,148,162,1,14.2,1.0,0.5,3.84,0.0,1,23.04,2.5,0.0
2,2023-04-30 20:57:58,2023-04-30 21:09:56,1,2.34,1,N,74,116,1,14.2,1.0,0.5,1.0,0.0,1,17.7,0.0,0.0
2,2023-04-30 20:37:15,2023-04-30 21:07:47,1,16.26,1,N,132,188,1,62.5,1.0,0.5,2.0,0.0,1,67.0,0.0,0.0
2,2023-04-30 20:54:21,2023-04-30 21:06:10,2,7.82,1,N,138,75,1,30.3,6.0,0.5,8.87,6.55,1,54.97,0.0,1.75
1,2023-04-30 20:38:51,2023-04-30 20:53:39,1,9.5,1,N,70,141,1,36.6,10.25,0.5,10.98,6.55,1,65.88,2.5,1.75
2,2023-04-30 20:42:23,2023-04-30 21:13:39,2,17.24,2,N,132,164,2,70.0,0.0,0.5,0.0,6.55,1,82.3,2.5,1.75
2,2023-04-30 20:21:58,2023-04-30 20:43:35,2,11.64,1,N,138,164,1,45.7,6.0,0.5,12.45,6.55,1,76.45,2.5,1.75
2,2023-04-30 20:14:05,2023-04-30 20:36:12,1,11.05,1,N,138,158,1,44.3,6.0,0.5,13.57,0.0,1,69.62,2.5,1.75
2,2023-04-30 20:28:17,2023-04-30 20:33:56,1,1.94,1,N,231,158,2,10.0,1.0,0.5,0.0,0.0,1,15.0,2.5,0.0
2,2023-04-30 20:50:11,2023-04-30 20:53:57,1,0.66,1,N,100,246,1,5.8,1.0,0.5,2.0,0.0,1,12.8,2.5,0.0
2,2023-04-30 20:55:52,2023-04-30 21:03:35,1,1.81,1,N,246,162,2,10.7,1.0,0.5,0.0,0.0,1,15.7,2.5,0.0
1,2023-04-30 20:15:30,2023-04-30 20:23:44,1,2.2,1,N,79,231,1,11.4,3.5,0.5,1.5,0.0,1,17.9,2.5,0.0
2,2023-04-30 20:07:16,2023-04-30 20:29:51,1,5.34,1,N,234,226,1,26.8,1.0,0.5,6.36,0.0,1,38.16,2.5,0.0
2,2023-04-30 20:41:27,2023-04-30 20:46:25,1,1.09,1,N,233,114,1,7.9,1.0,0.5,2.58,0.0,1,15.48,2.5,0.0
1,2023-04-30 20:07:40,2023-04-30 20:13:11,1,2.4,1,N,132,216,1,11.4,2.75,0.5,3.1,0.0,1,18.75,0.0,1.75
1,2023-04-30 20:31:30,2023-04-30 20:59:21,1,19.7,2,N,132,263,1,70.0,4.25,0.5,5.0,6.55,1,87.3,2.5,1.75
2,2023-04-30 20:30:52,2023-04-30 20:51:41,2,8.01,1,N,132,122,2,33.1,1.0,0.5,0.0,0.0,1,37.35,0.0,1.75
2,2023-04-30 20:25:19,2023-04-30 20:45:07,1,10.01,1,N,138,186,1,40.1,6.0,0.5,14.16,6.55,1,72.56,2.5,1.75
1,2023-04-30 20:11:08,2023-04-30 20:41:00,1,15.7,1,N,132,85,2,61.1,2.75,0.5,0.0,0.0,1,65.35,0.0,1.75
2,2023-04-30 20:29:35,2023-04-30 21:03:36,1,19.27,1,N,132,189,1,73.7,1.0,0.5,19.05,0.0,1,95.25,0.0,0.0
2,2023-04-30 20:31:48,2023-04-30 20:59:33,1,17.77,2,N,132,42,2,70.0,0.0,0.5,0.0,6.55,1,79.8,0.0,1.75
1,2023-04-30 20:56:59,2023-04-30 21:16:16,1,11.6,1,N,138,231,1,45.7,10.25,0.5,1.0,0.0,1,58.45,2.5,1.75
2,2023-04-30 20:22:46,2023-04-30 20:44:55,1,6.57,1,N,138,198,1,30.3,6.0,0.5,5.0,0.0,1,44.55,0.0,1.75
2,2023-04-30 20:12:18,2023-04-30 20:16:47,1,1.29,1,N,237,230,2,7.9,1.0,0.5,0.0,0.0,1,12.9,2.5,0.0
2,2023-04-30 20:12:41,2023-04-30 20:27:15,2,6.62,1,N,148,262,1,28.2,1.0,0.5,6.64,0.0,1,39.84,2.5,0.0
